Scientific Name,Common Name,Species ID,Link,Plant Type,Light Preference,Water Preference,Drought Tolerant?,Native to SG?,Fruit Bearing?,Fragrant Plant?,Maximum height,Flower Colour,Hazard,Attracted animals,Native habitat,Leaf Colour,Leaf Area Index,Growth rate,Trunk Texture,Trunk Colour,Leaf Texture,Maximum Height
Ficus kerkhovenii Valeton,Johor Fig,4185,https://www.nparks.gov.sg/florafaunaweb/flora/4/1/4185,Tree,-,-,False,True,False,None,-,-,-,Bird-Attracting (Fruits),Terrestrial,Green,-,Moderate,-,-,Leathery,-
Ficus kochummeniana C.C.Berg,-,8003,https://www.nparks.gov.sg/florafaunaweb/flora/8/0/8003,Tree,-,-,False,True,False,None,-,-,-,-,Terrestrial,Green,-,Moderate,-,-,Green,-
Ficus krishnae C.DC.,Krishna's Butter Cup,2901,https://www.nparks.gov.sg/florafaunaweb/flora/2/9/2901,Tree,-,-,False,False,False,None,-,-,-,Bird-Attracting (Fruits),Terrestrial,Green,3.0 (Tree - Intermediate Canopy),Moderate,-,-,Green,-
Ficus kurzii King,Burmese Banyan,2910,https://www.nparks.gov.sg/florafaunaweb/flora/2/9/2910,Tree,-,-,False,False,False,None,-,-,-,Bird-Attracting (Fruits),Terrestrial,Green,3.0 (Tree - Intermediate Canopy),Moderate,-,-,Leathery,-
Ficus lyrata Warb.,Fiddle-leaf Fig,2911,https://www.nparks.gov.sg/florafaunaweb/flora/2/9/2911,"Shrub, Tree",-,-,False,False,False,-,-,Cream / Off-White,-,Butterfly Host Plant,-,Green,4.0 (Tree - Dense Canopy),Moderate,-,-,"Smooth, Glossy / Shiny, Leathery, Raised / Sunken Veins, Thick",-
Ficus maclellandii King,-,4171,https://www.nparks.gov.sg/florafaunaweb/flora/4/1/4171,Tree,-,-,False,False,False,None,-,-,-,Bird-Attracting (Fruits),Terrestrial,"Green, Yellow / Golden",-,Moderate,-,-,Leathery,-
Ficus macrophylla Desf. ex Pers.,Moreton Bay Fig,4052,https://www.nparks.gov.sg/florafaunaweb/flora/4/0/4052,Tree,-,-,False,False,False,None,-,-,-,Bird-Attracting,Terrestrial,Green,-,Moderate,-,-,"Smooth, Glossy / Shiny, Leathery",-
Ficus microcarpa 'Golden',Indian Laurel Fig,2913,https://www.nparks.gov.sg/florafaunaweb/flora/2/9/2913,"Shrub, Tree",-,-,False,False,False,-,-,-,-,"Bird-Attracting (Fruits), Butterfly Host Plant, Bat Food (Fruits)",Terrestrial,"Yellow / Golden, Green, Yellow / Golden, Green - Light Green",3.0 (Tree - Intermediate Canopy),Moderate,-,-,Leathery,-
Ficus microcarpa L.f.,Malayan Banyan,2912,https://www.nparks.gov.sg/florafaunaweb/flora/2/9/2912,Tree,-,-,False,True,False,None,-,-,-,"Bird-Attracting (Fruits), Butterfly Host Plant, Bat Food (Fruits)","Terrestrial (Primary Rainforest, Secondary Rainforest, Monsoon Forest, Coastal Forest, Freshwater Swamp Forest, Riverine, Disturbed Area / Open Ground)",Green,3.0 (Tree - Intermediate Canopy),Moderate,-,-,Leathery,-
Ficus microsyce Ridl.,-,5602,https://www.nparks.gov.sg/florafaunaweb/flora/5/6/5602,"Shrub, Tree",-,-,False,True,False,-,-,-,-,Bird-Attracting (Fruits),Terrestrial (Freshwater Swamp Forest),Green,-,Moderate,-,-,Leathery,-
Ficus montana,-,8225,https://www.nparks.gov.sg/florafaunaweb/flora/8/2/8225,Shrub,-,-,False,False,False,-,-,-,-,-,Terrestrial,-,-,Moderate,None,None,-
Ficus pisifera Wall. ex Voigt,-,6362,https://www.nparks.gov.sg/florafaunaweb/flora/6/3/6362,Tree,-,-,False,True,False,None,-,-,-,Bird-Attracting,"Terrestrial (Primary Rainforest, Freshwater Swamp Forest)",Green,-,Moderate,-,-,Papery,-
Ficus pleurocarpa F.Muell.,Banana Fig,2914,https://www.nparks.gov.sg/florafaunaweb/flora/2/9/2914,Tree,-,-,False,False,False,None,-,-,-,"Bird-Attracting (Fruits), Bat Food",Terrestrial,Green,3.0 (Tree - Intermediate Canopy),Moderate,-,-,Green,-
Ficus pseudopalma,-,7636,https://www.nparks.gov.sg/florafaunaweb/flora/7/6/7636,Tree,-,-,False,False,False,None,-,-,-,-,-,-,-,Moderate,-,-,-
Ficus pumila (Makino) Corner var. awkeotsang,Jelly Fig,7230,https://www.nparks.gov.sg/florafaunaweb/flora/7/2/7230,"Climber, Shrub",-,-,False,False,False,-,-,-,-,-,Terrestrial,Green,-,-,None,None,Leathery,-
Ficus pumila cultivar,-,8834,https://www.nparks.gov.sg/florafaunaweb/flora/8/8/8834,Climber,-,-,False,False,False,-,-,-,-,-,Terrestrial,"Green, Green - Light Green",-,Moderate,None,None,"Bulging in between Veins, Smooth",-
Ficus pumila L.,Creeping Fig,1403,https://www.nparks.gov.sg/florafaunaweb/flora/1/4/1403,Climber,-,-,False,False,False,-,-,-,-,Bird-Attracting,Terrestrial (Disturbed Area / Open Ground),"Green, Red",-,Moderate,None,None,"Leathery, Rough",-
Ficus pumila 'White Sunny',Variegated Creeping Fig,4189,https://www.nparks.gov.sg/florafaunaweb/flora/4/1/4189,Climber,-,-,False,False,False,-,-,-,-,-,-,"Cream / Off-White, Green",-,-,None,None,"Cream / Off-White, Green",-
Ficus punctata Thunb.,Climbing Fig,1404,https://www.nparks.gov.sg/florafaunaweb/flora/1/4/1404,Climber,-,-,False,True,False,-,-,Cream / Off-White,-,-,Terrestrial,Green,-,Fast,None,None,"Smooth, Glossy / Shiny, Leathery",-
Ficus recurva var. ribesioides (Miq.) King,Akar dahara,5433,https://www.nparks.gov.sg/florafaunaweb/flora/5/4/5433,Climber,-,-,False,True,False,-,-,-,-,-,"Terrestrial (Primary Rainforest, Mountain, Secondary Rainforest, Freshwater Swamp Forest)",Green,-,-,None,None,"Leathery, Thin",-
Ficus religiosa L.,Bodhi Tree,2915,https://www.nparks.gov.sg/florafaunaweb/flora/2/9/2915,Tree,-,-,False,False,False,None,-,-,-,Bird-Attracting (Fruits),Terrestrial,"Green, Pink",3.0 (Tree - Intermediate Canopy),Moderate,-,-,Leathery,-
Ficus rosulata C.C.Berg,-,8160,https://www.nparks.gov.sg/florafaunaweb/flora/8/1/8160,Tree,-,-,False,True,False,None,-,-,-,-,Terrestrial,Green,-,Moderate,-,-,"Papery, Leathery",-
Ficus ruginervia Corner,-,6474,https://www.nparks.gov.sg/florafaunaweb/flora/6/4/6474,Climber,-,-,False,True,False,-,-,-,-,Bird-Attracting (Fruits),"Terrestrial (Primary Rainforest, Secondary Rainforest)",Green,-,-,None,None,Hairy / Hirsute,-
Ficus rumphii (cream-green leaves),Golden Rumph’s Fig,3472,https://www.nparks.gov.sg/florafaunaweb/flora/3/4/3472,Tree,-,-,True,False,False,None,-,-,-,-,-,"Cream / Off-White, Green",4.0 (Tree - Dense Canopy),Slow,-,-,Smooth,-
Ficus rumphii 'Variegata',Variegated Rumph's Fig,3476,https://www.nparks.gov.sg/florafaunaweb/flora/3/4/3476,Tree,-,-,True,False,False,None,-,-,-,-,-,"Green, Yellow / Golden",4.0 (Tree - Dense Canopy),Slow,-,-,Smooth,-
Ficus sagittata Vahl,Akar beringin,5590,https://www.nparks.gov.sg/florafaunaweb/flora/5/5/5590,Climber,-,-,False,True,False,-,-,-,-,Bird-Attracting (Fruits),"Terrestrial (Primary Rainforest, Mountain, Secondary Rainforest, Freshwater Swamp Forest)",Green,-,-,None,None,Leathery,-
Ficus sinuata Thunb.,-,8285,https://www.nparks.gov.sg/florafaunaweb/flora/8/2/8285,"Shrub, Tree",-,-,False,True,False,-,-,-,-,-,"Terrestrial (Primary Rainforest, Secondary Rainforest)",Green,-,Moderate,-,-,Glossy / Shiny,-
Ficus stricta (Miq.) Miq.,-,5623,https://www.nparks.gov.sg/florafaunaweb/flora/5/6/5623,Tree,-,-,False,True,False,None,-,-,-,"Bird-Attracting, Caterpillar Moth Food Plant",Terrestrial,Green,-,Slow,-,-,Leathery,-
Ficus subgelderi Corner,Akar Karak,8145,https://www.nparks.gov.sg/florafaunaweb/flora/8/1/8145,Tree,-,-,False,True,False,None,-,-,-,Bird-Attracting,Terrestrial,Green,-,Moderate,-,-,Leathery,-
Ficus subulata Blume,-,8512,https://www.nparks.gov.sg/florafaunaweb/flora/8/5/8512,"Shrub, Tree",-,-,False,True,False,-,-,-,-,-,"Terrestrial (Primary Rainforest, Secondary Rainforest)",Green,-,Moderate to Slow,-,-,Leathery,-
Ficus sundaica,Sunda Fig,8061,https://www.nparks.gov.sg/florafaunaweb/flora/8/0/8061,Tree,-,-,False,True,False,None,-,-,-,-,Terrestrial,Green,-,Moderate,-,-,Leathery,-
Ficus superba Miq.,Sea Fig,2916,https://www.nparks.gov.sg/florafaunaweb/flora/2/9/2916,Tree,-,-,False,True,False,None,-,-,-,"Bird-Attracting, Caterpillar Moth Food Plant, Bat Food","Terrestrial (Monsoon Forest, Coastal Forest), Shoreline (Coastal Cliff, Backshore, Sandy Beach, Rocky Beach)","Green, Orange, Red",3.0 (Tree - Intermediate Canopy),Moderate,-,-,"Leathery, Thin",-
Ficus triangularis,Triangle Fig,4058,https://www.nparks.gov.sg/florafaunaweb/flora/4/0/4058,Tree,-,-,False,False,False,None,-,-,-,Bird-Attracting (Fruits),Terrestrial,Green,-,Moderate,-,-,Leathery,-
Ficus triangularis 'Variegata',-,4059,https://www.nparks.gov.sg/florafaunaweb/flora/4/0/4059,Tree,-,-,False,False,False,None,-,-,-,-,-,"Cream / Off-White, Green, White",-,Moderate,-,-,Leathery,-
Ficus trichocarpa Blume,-,5697,https://www.nparks.gov.sg/florafaunaweb/flora/5/6/5697,Climber,-,-,False,True,False,-,-,-,-,Bird-Attracting,"Terrestrial (Primary Rainforest, Secondary Rainforest, Freshwater Swamp Forest)","Green, Red",-,Moderate,None,None,Hairy / Hirsute,-
Ficus vaccinioides Hemsl. & King,Creeping Fig,3988,https://www.nparks.gov.sg/florafaunaweb/flora/3/9/3988,Creeper,-,-,True,False,False,-,-,-,-,-,"Terrestrial (Coastal Forest), Shoreline",Green,-,Moderate,None,None,"Hairy / Hirsute, Papery",-
Ficus variegata Blume,Common Red-stem Fig,2917,https://www.nparks.gov.sg/florafaunaweb/flora/2/9/2917,Tree,-,-,False,True,False,None,-,-,-,Bird-Attracting,"Terrestrial (Primary Rainforest, Secondary Rainforest, Freshwater Swamp Forest, Disturbed Area / Open Ground)",Green,3.0 (Tree - Intermediate Canopy),Moderate,-,-,Leathery,-
Ficus vasculosa Wall. ex Miq.,White Fig,4195,https://www.nparks.gov.sg/florafaunaweb/flora/4/1/4195,Tree,-,-,False,True,False,None,-,-,-,Bird-Attracting,"Terrestrial (Primary Rainforest, Secondary Rainforest)",Green,-,Moderate,-,-,Leathery,-
Ficus villosa Blume,Shaggy-Leaved Fig,3997,https://www.nparks.gov.sg/florafaunaweb/flora/3/9/3997,Climber,-,-,False,True,False,-,-,Cream / Off-White,-,Bird-Attracting (Fruits),"Terrestrial (Primary Rainforest, Secondary Rainforest, Monsoon Forest, Freshwater Swamp Forest)","Green, Red, Orange",-,Slow,None,None,"Velvety / Furry / Tomentose, Hairy / Hirsute, Leathery, Raised / Sunken Veins, Thick",-
Ficus virens Aiton,Grey Fig,4196,https://www.nparks.gov.sg/florafaunaweb/flora/4/1/4196,Tree,-,-,False,True,False,None,-,-,-,Bird-Attracting,"Terrestrial (Primary Rainforest, Secondary Rainforest, Monsoon Forest, Coastal Forest)",Green,-,Moderate,-,-,Leathery,-
Ficus xylophylla Wall. ex Miq.,Wooden-leafed Fig,5594,https://www.nparks.gov.sg/florafaunaweb/flora/5/5/5594,Tree,-,-,False,True,False,None,-,-,-,-,"Terrestrial (Primary Rainforest, Secondary Rainforest)",Green,-,Moderate,-,-,"Leathery, Thick",-
Filicium decipiens,Fern Tree,2918,https://www.nparks.gov.sg/florafaunaweb/flora/2/9/2918,Tree,-,-,False,False,False,None,-,-,-,-,Terrestrial,Green,4.0 (Tree - Dense Canopy),Moderate,-,-,Green,-
Fimbristylis cymosa (Hillebr.) T.Koyama subsp. umbellatocapitata,Tropical Fimbry,5668,https://www.nparks.gov.sg/florafaunaweb/flora/5/6/5668,Grass or Grass-like Plant,-,-,False,False,False,None,-,-,-,-,Terrestrial,-,-,Moderate,None,None,-
Fimbristylis cymosa R.Br.,Button Sedge,5544,https://www.nparks.gov.sg/florafaunaweb/flora/5/5/5544,Grass or Grass-like Plant,-,-,True,True,False,None,-,-,-,-,"Terrestrial (Coastal Forest, Disturbed Area / Open Ground)",Green,-,-,None,None,Green,-
Fimbristylis dichotoma (L.) Vahl,-,2015,https://www.nparks.gov.sg/florafaunaweb/flora/2/0/2015,Shrub,-,-,False,True,False,-,-,-,-,-,Terrestrial,Green,3.5 (Shrub & Groundcover - Monocot),-,None,None,Green,-
Fimbristylis littoralis Gaudich.,Grass-like Fimbry,5277,https://www.nparks.gov.sg/florafaunaweb/flora/5/2/5277,Grass or Grass-like Plant,-,-,False,False,False,None,-,-,-,-,-,-,-,-,None,None,-
Fimbristylis tetragona R.Br.,四棱飘拂草,5502,https://www.nparks.gov.sg/florafaunaweb/flora/5/5/5502,Grass or Grass-like Plant,-,-,False,False,False,None,-,-,-,-,-,-,-,-,None,None,-
Finlaysonia obovata Wall.,Finlayson’s creeper,5595,https://www.nparks.gov.sg/florafaunaweb/flora/5/5/5595,Climber,-,-,False,True,False,-,-,Cream / Off-White,-,-,Shoreline (Mangrove Forest),Green,-,-,None,None,Leathery,-
Firmiana fulgens (Wall. ex Mast.) K.Schum.,-,6377,https://www.nparks.gov.sg/florafaunaweb/flora/6/3/6377,Tree,-,-,False,False,False,None,-,"Orange, Pink, Red",-,Bird-Attracting (Flowers),Terrestrial,Green,-,Moderate,-,-,Green,-
Firmiana malayana,Bullock's Eyes,2919,https://www.nparks.gov.sg/florafaunaweb/flora/2/9/2919,Tree,-,-,False,False,False,None,-,-,-,-,Terrestrial,Green,3.0 (Tree - Intermediate Canopy),Moderate,-,-,Green,-
Fissidens fontanus (Bach. Pyl.) Steud.,US Fissidens,5728,https://www.nparks.gov.sg/florafaunaweb/flora/5/7/5728,-,-,-,False,False,False,None,-,-,-,-,Aquatic (Freshwater Pond / Lake / River),Green,-,Moderate,None,None,Green,-
Fittonia albivenis (Argyroneura Group),White Nerve Plant,2017,https://www.nparks.gov.sg/florafaunaweb/flora/2/0/2017,"Creeper, Herbaceous Plant, Shrub",-,-,False,False,False,-,-,"Cream / Off-White, Yellow / Golden",-,-,-,"Green, White",4.5 (Shrub & Groundcover - Dicot),-,None,None,Velvety / Furry / Tomentose,-
Fittonia albivenis (Argyroneura Group) 'White Angel',-,3454,https://www.nparks.gov.sg/florafaunaweb/flora/3/4/3454,"Creeper, Herbaceous Plant",-,-,False,False,False,-,-,-,-,-,-,"Green, White",4.5 (Shrub & Groundcover - Dicot),Moderate,None,None,"Smooth, Thin",-
Fittonia albivenis (Argyroneura Group) 'White Anne',White Anne Nerve Plant,3453,https://www.nparks.gov.sg/florafaunaweb/flora/3/4/3453,"Creeper, Herbaceous Plant, Shrub",-,-,False,False,False,-,-,-,-,-,Terrestrial,"Green, White",4.5 (Shrub & Groundcover - Dicot),Moderate,None,None,"Smooth, Thin",-
Fittonia albivenis (Argyroneura Group) 'White Dwarf',Dwarf Nerve Plant,2016,https://www.nparks.gov.sg/florafaunaweb/flora/2/0/2016,"Creeper, Herbaceous Plant",-,-,False,False,False,-,-,"Cream / Off-White, Yellow / Golden",-,-,-,"Green, White",4.5 (Shrub & Groundcover - Dicot),Moderate,None,None,Velvety / Furry / Tomentose,-
Fittonia albivenis (Argyroneura Group) 'White Star',White Star Nerve Plant,3455,https://www.nparks.gov.sg/florafaunaweb/flora/3/4/3455,"Herbaceous Plant, Creeper",-,-,False,False,False,-,-,-,-,-,-,"Green, White",4.5 (Shrub & Groundcover - Dicot),Moderate,None,None,"Smooth, Thin",-
Fittonia albivenis (Verschaffeltii Group),Red Nerve Plant,2018,https://www.nparks.gov.sg/florafaunaweb/flora/2/0/2018,"Creeper, Herbaceous Plant, Shrub",-,-,False,False,False,-,-,"Red, White",-,-,-,"Green, Red",4.5 (Shrub & Groundcover - Dicot),-,None,None,"Smooth, Raised / Sunken Veins",-
Fittonia cv. (narrow white leaves),Narrow-Leaf Nerve Plant,3456,https://www.nparks.gov.sg/florafaunaweb/flora/3/4/3456,"Creeper, Herbaceous Plant",-,-,False,False,False,-,-,-,-,-,-,"Green, White",4.5 (Shrub & Groundcover - Dicot),Moderate,None,None,"Smooth, Thin",-
Flacourtia inermis Roxb.,Rukam Masam,2920,https://www.nparks.gov.sg/florafaunaweb/flora/2/9/2920,Tree,-,-,False,False,False,None,-,"Cream / Off-White, Green",-,"Butterfly Host Plant (Leaves, Phalanta phalantha phalantha (Leopard butterfly), Cupha erymanthis lotis (Rustic butterfly)
)","Terrestrial (Primary Rainforest, Secondary Rainforest)","Green, Red",3.0 (Tree - Intermediate Canopy),Moderate,-,-,"Smooth, Glossy / Shiny, Leathery",-
Flacourtia jangomas (Lour.) Raeusch.,Coffee Plum,4197,https://www.nparks.gov.sg/florafaunaweb/flora/4/1/4197,Tree,-,-,False,False,False,None,-,"Green, White",-,-,Terrestrial,Green,-,Moderate,-,-,Green,-
Flacourtia rukam Zoll. & Moritzi,Indian Prune,5182,https://www.nparks.gov.sg/florafaunaweb/flora/5/1/5182,Tree,-,-,False,True,False,None,-,Green - Light Green,-,Butterfly Host Plant (Leaves),"Terrestrial (Primary Rainforest, Secondary Rainforest, Freshwater Swamp Forest, Riverine)","Green, Brown, Red",3.0 (Tree - Intermediate Canopy),Moderate,-,-,Leathery,-
Flagellaria indica L.,Common Flagellaria,1405,https://www.nparks.gov.sg/florafaunaweb/flora/1/4/1405,Climber,-,-,False,True,False,-,-,White,-,"Bird-Attracting, Butterfly Host Plant","Terrestrial (Primary Rainforest, Secondary Rainforest, Coastal Forest, Freshwater Swamp Forest)",Green,-,Fast,None,None,Green,-
Flemingia strobilifera,Bracteate Flemingia,2019,https://www.nparks.gov.sg/florafaunaweb/flora/2/0/2019,Shrub,-,-,False,False,False,-,-,White,-,-,-,Green,4.5 (Shrub & Groundcover - Dicot),-,None,None,Green,-
Flindersia schottiana F.Muell.,-,4484,https://www.nparks.gov.sg/florafaunaweb/flora/4/4/4484,Tree,-,-,False,False,False,None,-,-,-,-,Terrestrial,-,-,Moderate,-,-,-
Fockea edulis (Thunb.) K.Schum.,-,6898,https://www.nparks.gov.sg/florafaunaweb/flora/6/8/6898,Epiphyte,-,-,True,False,False,-,-,-,-,-,-,-,-,Slow,None,None,-
Fokienia hodginsii (Dunn) A.Henry & H.H.Thomas,Fujian Cypress,5492,https://www.nparks.gov.sg/florafaunaweb/flora/5/4/5492,Shrub,-,-,False,False,False,-,-,-,-,-,-,-,-,Slow,None,None,-
Fragaria × ananassa,Strawberry,6638,https://www.nparks.gov.sg/florafaunaweb/flora/6/6/6638,Herbaceous Plant,-,-,False,False,False,-,-,"White, Yellow / Golden",-,-,Terrestrial,Green,-,-,None,None,Green,-
Frailea castanea Backeb.,-,6899,https://www.nparks.gov.sg/florafaunaweb/flora/6/8/6899,Herbaceous Plant,-,-,False,False,False,-,-,-,-,-,-,-,-,-,None,None,-
Frailea phaeodisca (Speg.) Backeb. & F.M.Knuth,-,6901,https://www.nparks.gov.sg/florafaunaweb/flora/6/9/6901,-,-,-,False,False,False,None,-,-,-,-,Terrestrial,-,-,Moderate to Slow,None,None,-
Freycinetia angustifolia Blume,Akar ular,8032,https://www.nparks.gov.sg/florafaunaweb/flora/8/0/8032,"Climber, Shrub",-,-,False,True,False,True,-,-,-,-,Terrestrial,-,-,-,None,None,-
Freycinetia javanica Blume,-,6768,https://www.nparks.gov.sg/florafaunaweb/flora/6/7/6768,Climber,-,-,False,True,False,-,-,-,-,-,Terrestrial,Green,-,Moderate,None,None,Green,-
Freycinetia multiflora,Climbing Panda,2020,https://www.nparks.gov.sg/florafaunaweb/flora/2/0/2020,Shrub,-,-,False,False,False,-,-,"Orange, Green",-,-,-,Green,3.5 (Shrub & Groundcover - Monocot),-,None,None,Green,-
Freycinetia sp. 'Bleeding Heart',-,5578,https://www.nparks.gov.sg/florafaunaweb/flora/5/5/5578,Climber,-,-,False,False,False,-,-,Cream / Off-White,-,-,-,Green,-,-,None,None,Leathery,-
Friesodielsia borneensis var. sumatrana (Miq.) I.M.Turner,-,8205,https://www.nparks.gov.sg/florafaunaweb/flora/8/2/8205,Climber,-,-,False,True,False,-,-,-,-,-,Terrestrial,-,-,-,None,None,-
Fuchsia arborescens Sims,Tree Fuchsia,6122,https://www.nparks.gov.sg/florafaunaweb/flora/6/1/6122,Shrub,-,-,False,False,False,-,-,"Purple, Pink",-,Bird-Attracting,Terrestrial,"Green, Pink, Purple, Red",-,Moderate,None,None,Thin,-
Fuchsia hybrids,Fuchsia,2022,https://www.nparks.gov.sg/florafaunaweb/flora/2/0/2022,Shrub,-,-,False,False,False,-,-,"Purple, Red, Cream / Off-White, Pink",-,-,-,Green,4.5 (Shrub & Groundcover - Dicot),-,None,None,Green,-
Furcraea foetida 'Striata',Giant False Agave,2021,https://www.nparks.gov.sg/florafaunaweb/flora/2/0/2021,"Creeper, Herbaceous Plant",-,-,True,False,False,-,-,-,-,-,-,"Green, Cream / Off-White",3.5 (Shrub & Groundcover - Monocot),Slow,None,None,"Smooth, Leathery, Thick",-
Furcraea macdougalii Matuda,MacDougal's Giant Century Plant,6259,https://www.nparks.gov.sg/florafaunaweb/flora/6/2/6259,Tree,-,-,True,False,False,None,-,White,-,Bat Food,Terrestrial (Desert / Semi-Desert),Green,-,Moderate,-,-,Smooth,-
Gaertnera obesa Hook.f. ex C.B.Clarke,-,2023,https://www.nparks.gov.sg/florafaunaweb/flora/2/0/2023,"Shrub, Tree",-,-,False,True,False,-,-,White,-,-,"Terrestrial (Primary Rainforest, Secondary Rainforest, Freshwater Swamp Forest)",Green,4.5 (Shrub & Groundcover - Dicot),Fast to Moderate,-,-,"Leathery, Thick",-
Galearia fulva (Tul.) Miq.,-,2922,https://www.nparks.gov.sg/florafaunaweb/flora/2/9/2922,"Shrub, Tree",-,-,False,True,False,-,-,-,-,-,"Terrestrial (Primary Rainforest, Secondary Rainforest, Freshwater Swamp Forest)",Green,3.0 (Tree - Intermediate Canopy),Moderate,-,-,Leathery,-
Galearia maingayi Hook.f.,Minyak Beruk,8728,https://www.nparks.gov.sg/florafaunaweb/flora/8/7/8728,Tree,-,-,False,True,False,None,-,"Green, White",-,-,,"Green, Green - Light Green",-,Slow,-,-,Green,-
Galeola nudifolia Lour.,-,5020,https://www.nparks.gov.sg/florafaunaweb/flora/5/0/5020,Climber,-,-,False,True,False,-,-,Yellow / Golden,-,-,-,-,-,Fast to Moderate,None,None,-
Galphimia glauca,Shower of Gold,2024,https://www.nparks.gov.sg/florafaunaweb/flora/2/0/2024,Shrub,-,-,True,False,False,-,-,Yellow / Golden,-,-,Terrestrial,Green,4.5 (Shrub & Groundcover - Dicot),-,None,None,Green,-
Ganophyllum falcatum Blume,Scaly Bark Ash,6812,https://www.nparks.gov.sg/florafaunaweb/flora/6/8/6812,Tree,-,-,False,False,False,None,-,Green,-,-,Terrestrial,-,-,Moderate,-,-,-
Garcinia atroviridis Griff. ex T.Anderson,Asam Gelugor,2923,https://www.nparks.gov.sg/florafaunaweb/flora/2/9/2923,Tree,-,-,False,True,False,None,-,"Red, Orange",-,-,"Terrestrial (Primary Rainforest, Secondary Rainforest)","Green, Red",4.0 (Tree - Dense Canopy),Moderate,-,-,"Glossy / Shiny, Leathery, Thick",-
Garcinia bancana,Banca mangosteen,4206,https://www.nparks.gov.sg/florafaunaweb/flora/4/2/4206,Tree,-,-,False,True,False,None,-,"Cream / Off-White, Green",-,-,Terrestrial,Green,-,Moderate,-,-,Green,-
Garcinia brevirostris Scheff.,-,4207,https://www.nparks.gov.sg/florafaunaweb/flora/4/2/4207,Tree,-,-,False,True,False,None,-,-,-,-,Terrestrial,-,-,Moderate,-,-,-
Garcinia celebica L.,Seashore Mangosteen,3392,https://www.nparks.gov.sg/florafaunaweb/flora/3/3/3392,Tree,-,-,False,True,False,None,-,Cream / Off-White,-,-,"Terrestrial (Coastal Forest), Shoreline (Sandy Beach, Rocky Beach)",Green,-,Moderate,-,-,Leathery,-
Garcinia cowa,Cowa Mangosteen,3219,https://www.nparks.gov.sg/florafaunaweb/flora/3/2/3219,Tree,-,-,False,False,False,None,-,-,-,-,Terrestrial (Primary Rainforest),"Green, Red",-,Moderate,-,-,Smooth,-
Garcinia cymosa f. pendula (Lauterb.) I.M.Turner & P.F.Stevens,-,2924,https://www.nparks.gov.sg/florafaunaweb/flora/2/9/2924,Tree,-,-,False,False,False,None,-,-,-,-,Terrestrial,"Green, Red",4.0 (Tree - Dense Canopy),Moderate,-,-,Leathery,-
Garcinia dulcis (Roxb.) Kurz,Yellow Mangosteen,2925,https://www.nparks.gov.sg/florafaunaweb/flora/2/9/2925,Tree,-,-,False,False,False,None,-,-,-,-,Terrestrial,Green,4.0 (Tree - Dense Canopy),Moderate,-,-,"Smooth, Glossy / Shiny, Leathery, Thick",-
